epoch,dense_1_accuracy,dense_1_loss,dense_2_accuracy,dense_2_loss,dense_accuracy,dense_loss,loss,val_dense_1_accuracy,val_dense_1_loss,val_dense_2_accuracy,val_dense_2_loss,val_dense_accuracy,val_dense_loss,val_loss
0,0.3965053856372833,1.284305214881897,0.39818549156188965,1.3027325868606567,0.5208333134651184,0.7613624930381775,3.348400115966797,0.40793919563293457,1.2274243831634521,0.4366554021835327,1.1978435516357422,0.5620777010917664,0.7037709355354309,3.1290392875671387
1,0.4026958644390106,1.209211826324463,0.4072451591491699,1.210026502609253,0.5388374328613281,0.6996615529060364,3.1188976764678955,0.39695945382118225,1.2208030223846436,0.3982263505458832,1.2205067873001099,0.5329391956329346,0.7092788219451904,3.1505889892578125
2,0.4092670679092407,1.2002211809158325,0.4131423830986023,1.2016286849975586,0.5385004281997681,0.6969078183174133,3.098757266998291,0.38429054617881775,1.2208904027938843,0.39695945382118225,1.2288448810577393,0.5401182174682617,0.699657142162323,3.149392604827881
3,0.41246840357780457,1.1911935806274414,0.41701769828796387,1.190659999847412,0.5462510585784912,0.6950559616088867,3.0769102573394775,0.4172297418117523,1.2106140851974487,0.4151182472705841,1.2097541093826294,0.5494087934494019,0.6915302872657776,3.111898899078369
4,0.41684919595718384,1.18441641330719,0.41449031233787537,1.1828579902648926,0.5489469170570374,0.6928464770317078,3.060122013092041,0.42820945382118225,1.2064058780670166,0.4231418967247009,1.2088083028793335,0.5384290814399719,0.6934305429458618,3.108644962310791
5,0.41735467314720154,1.1768773794174194,0.4222409427165985,1.171424150466919,0.5563606023788452,0.6914963126182556,3.0397987365722656,0.43412160873413086,1.2229353189468384,0.4151182472705841,1.1986429691314697,0.5164695978164673,0.6969709396362305,3.118549346923828
6,0.4232518970966339,1.166358470916748,0.43706825375556946,1.151606798171997,0.5610783696174622,0.6895867586135864,3.0075528621673584,0.4307432472705841,1.2096363306045532,0.42525339126586914,1.2226301431655884,0.525337815284729,0.6938959360122681,3.126162528991699
7,0.4347093403339386,1.154946208000183,0.4603201448917389,1.1206165552139282,0.5617523193359375,0.6882611513137817,2.9638237953186035,0.43201014399528503,1.2129549980163574,0.40287160873413086,1.23186457157135,0.5202702879905701,0.701361894607544,3.1461808681488037
8,0.4382476806640625,1.143965244293213,0.4973883628845215,1.0780106782913208,0.5625947713851929,0.6873083710670471,2.909282922744751,0.4075168967247009,1.2303764820098877,0.35092905163764954,1.2849056720733643,0.5223817825317383,0.6990285515785217,3.21431040763855
9,0.44802021980285645,1.130535364151001,0.5568660497665405,1.0156867504119873,0.5627632737159729,0.6872917413711548,2.8335134983062744,0.40202704071998596,1.2576342821121216,0.3243243098258972,1.4155972003936768,0.5118243098258972,0.7093343734741211,3.3825652599334717
10,0.46116259694099426,1.1154344081878662,0.6011794209480286,0.9464169144630432,0.5595619082450867,0.6870564818382263,2.748908042907715,0.3771114945411682,1.2731853723526,0.3319256901741028,1.4831759929656982,0.5135135054588318,0.7074130177497864,3.4637744426727295
11,0.4714406132698059,1.1069304943084717,0.6240943670272827,0.910110592842102,0.5632687211036682,0.686734676361084,2.7037761211395264,0.34332770109176636,1.3066346645355225,0.2977195978164673,1.7359042167663574,0.5401182174682617,0.6962917447090149,3.738831043243408
12,0.47868576645851135,1.0970379114151,0.6476832628250122,0.8636612892150879,0.5625947713851929,0.6865112781524658,2.647209405899048,0.3146114945411682,1.3110742568969727,0.26731419563293457,2.4512360095977783,0.5375844836235046,0.6973013281822205,4.459613800048828
13,0.49115416407585144,1.0878565311431885,0.6849199533462524,0.7829313278198242,0.5595619082450867,0.6870046854019165,2.5577917098999023,0.34206080436706543,1.3172987699508667,0.2981418967247009,2.177490234375,0.5561655163764954,0.6964448094367981,4.1912336349487305
14,0.48727884888648987,1.087092399597168,0.6702611446380615,0.8055861592292786,0.5587194561958313,0.6877021193504333,2.580380916595459,0.3711993098258972,1.2725236415863037,0.3543074429035187,1.8385337591171265,0.5126689076423645,0.7085612416267395,3.8196191787719727
15,0.5053074955940247,1.0697907209396362,0.7147430777549744,0.7112007737159729,0.5553496479988098,0.6874108910560608,2.468402624130249,0.3361486494541168,1.3239251375198364,0.31967905163764954,2.5904123783111572,0.5540540814399719,0.6916322708129883,4.605969429016113
16,0.5218197107315063,1.049088954925537,0.7656276226043701,0.6054431796073914,0.5577085018157959,0.6869630813598633,2.3414955139160156,0.3517736494541168,1.3762869834899902,0.3661317527294159,2.6342997550964355,0.5168918967247009,0.6941308975219727,4.704716682434082
17,0.5455771088600159,1.0208892822265625,0.7711878418922424,0.5886716842651367,0.5615838170051575,0.6855195760726929,2.2950804233551025,0.3614864945411682,1.342339038848877,0.28758445382118225,2.7145626544952393,0.5498310923576355,0.6958072185516357,4.752708911895752
18,0.5457455515861511,1.0097583532333374,0.7914069294929504,0.5485290884971619,0.5607413649559021,0.6858233213424683,2.244110107421875,0.38429054617881775,1.5570265054702759,0.32770270109176636,4.398183822631836,0.5510979890823364,0.688664972782135,6.643876552581787
19,0.5767481327056885,0.9624896049499512,0.8069081902503967,0.4983533024787903,0.5597304105758667,0.6848412156105042,2.1456844806671143,0.30405405163764954,1.768589735031128,0.3547297418117523,2.300849437713623,0.5494087934494019,0.6885496377944946,4.757989406585693
20,0.6109519600868225,0.905515730381012,0.8636899590492249,0.36959829926490784,0.5595619082450867,0.6853623986244202,1.9604754447937012,0.2892736494541168,1.8051995038986206,0.2626689076423645,4.715239524841309,0.5540540814399719,0.6868822574615479,7.207321643829346
21,0.644313395023346,0.8476497530937195,0.8876158595085144,0.3035489618778229,0.5617523193359375,0.6845508217811584,1.8357497453689575,0.3268581032752991,1.8684543371200562,0.3125,2.884251117706299,0.5071790814399719,0.699929416179657,5.452635288238525
22,0.6852569580078125,0.7683729529380798,0.9081718325614929,0.25974521040916443,0.5592249631881714,0.6847530007362366,1.7128714323043823,0.2977195978164673,2.5896782875061035,0.29645270109176636,3.605337619781494,0.5418074131011963,0.690222442150116,6.885239601135254
23,0.7263690233230591,0.6775611639022827,0.9314237833023071,0.20651951432228088,0.5663015842437744,0.6838709712028503,1.5679514408111572,0.2922297418117523,4.7236738204956055,0.3027871549129486,5.3075056076049805,0.5114020109176636,0.703944981098175,10.735125541687012
24,0.7666385769844055,0.5852519869804382,0.9364784955978394,0.18540294468402863,0.5678180456161499,0.6832225918769836,1.4538774490356445,0.31587839126586914,2.624938726425171,0.34417229890823364,3.529407501220703,0.5447635054588318,0.6918834447860718,6.846229076385498
25,0.768155038356781,0.5849192142486572,0.9263690114021301,0.20144067704677582,0.570176899433136,0.6823838949203491,1.4687440395355225,0.27576014399528503,3.657688856124878,0.2871621549129486,5.004231929779053,0.5451858043670654,0.6925605535507202,9.354480743408203
26,0.8006739616394043,0.503349781036377,0.9442291259765625,0.1641673892736435,0.5639427304267883,0.6834949254989624,1.3510123491287231,0.28167229890823364,4.029949188232422,0.2744932472705841,6.260307312011719,0.5447635054588318,0.6943656206130981,10.98462200164795
27,0.8254423141479492,0.45726579427719116,0.940859317779541,0.1695585697889328,0.5642796754837036,0.6834238767623901,1.3102483749389648,0.29729729890823364,2.697521448135376,0.2989864945411682,4.1711039543151855,0.5396959185600281,0.6913141012191772,7.559940814971924
28,0.8468407988548279,0.40039271116256714,0.9474304914474487,0.1427488774061203,0.5674810409545898,0.6825478672981262,1.2256895303726196,0.35008445382118225,3.0558810234069824,0.30405405163764954,5.53663969039917,0.5443412065505981,0.6912729144096375,9.283797264099121
29,0.8458298444747925,0.40428683161735535,0.9433866739273071,0.1698310524225235,0.5684919953346252,0.6822158694267273,1.2563339471817017,0.36275339126586914,3.8433520793914795,0.3817567527294159,3.889517307281494,0.5540540814399719,0.6905070543289185,8.423377990722656
30,0.8744734525680542,0.34292280673980713,0.9565290808677673,0.13076233863830566,0.5664700865745544,0.6818215847015381,1.1555062532424927,0.3391047418117523,4.198175430297852,0.3348817527294159,5.359180450439453,0.5570101141929626,0.6936253309249878,10.25097942352295
31,0.8999157547950745,0.2853652536869049,0.9710193872451782,0.09321542829275131,0.570176899433136,0.6819245219230652,1.0605056285858154,0.4189189076423645,5.301619529724121,0.4269425570964813,7.9122314453125,0.5548986196517944,0.6924604773521423,13.9063138961792
