epoch,dense_1_accuracy,dense_1_loss,dense_2_accuracy,dense_2_loss,dense_accuracy,dense_loss,loss,val_dense_1_accuracy,val_dense_1_loss,val_dense_2_accuracy,val_dense_2_loss,val_dense_accuracy,val_dense_loss,val_loss
0,0.4015457034111023,1.2868945598602295,0.3904569745063782,1.329824447631836,0.53125,0.7378070950508118,3.3545260429382324,0.3927364945411682,1.2201752662658691,0.41554054617881775,1.205546259880066,0.5447635054588318,0.6933295726776123,3.119051456451416
1,0.408593088388443,1.2019246816635132,0.40791913866996765,1.205796241760254,0.5413647890090942,0.6996087431907654,3.107328176498413,0.40625,1.2041726112365723,0.4054054021835327,1.2086849212646484,0.5236486196517944,0.7216495871543884,3.134507179260254
2,0.4131423830986023,1.1992120742797852,0.41364786028862,1.1961405277252197,0.5486099123954773,0.6962275505065918,3.091580390930176,0.3847128450870514,1.2314603328704834,0.41638514399528503,1.2186686992645264,0.5544763803482056,0.6986010074615479,3.1487302780151367
3,0.4096040427684784,1.1927372217178345,0.41752317547798157,1.1838995218276978,0.5575399994850159,0.6921666264533997,3.06880259513855,0.3935810923576355,1.224063515663147,0.4227195978164673,1.21821928024292,0.5418074131011963,0.706013023853302,3.148296356201172
4,0.41347935795783997,1.183958649635315,0.4313395023345947,1.1646125316619873,0.5563606023788452,0.6885805726051331,3.0371532440185547,0.41765204071998596,1.2012776136398315,0.4142736494541168,1.2124651670455933,0.5228040814399719,0.705622136592865,3.1193642616271973
5,0.4166806936264038,1.1762856245040894,0.4453243613243103,1.1371619701385498,0.5619208216667175,0.6836954951286316,2.997142791748047,0.41849660873413086,1.2062461376190186,0.390625,1.2276153564453125,0.5430743098258972,0.6958815455436707,3.1297430992126465
6,0.4217354655265808,1.165902853012085,0.4753159284591675,1.1070443391799927,0.5738837122917175,0.6799198985099792,2.952867269515991,0.4168074429035187,1.210150122642517,0.35515204071998596,1.239705204963684,0.5519425868988037,0.6959890127182007,3.1458442211151123
7,0.4257792830467224,1.1545250415802002,0.5226621627807617,1.0557191371917725,0.5829823017120361,0.6753822565078735,2.8856258392333984,0.4189189076423645,1.2085442543029785,0.3517736494541168,1.2870051860809326,0.5460304021835327,0.7024562358856201,3.1980061531066895
8,0.43639427423477173,1.1434625387191772,0.5536646842956543,1.0112693309783936,0.5934287905693054,0.6708977818489075,2.825629949569702,0.36359795928001404,1.2243854999542236,0.3293918967247009,1.3394120931625366,0.5553209185600281,0.7055330276489258,3.2693305015563965
9,0.4478517174720764,1.133090853691101,0.5934287905693054,0.9552636742591858,0.5942712426185608,0.6684165000915527,2.7567708492279053,0.36655405163764954,1.2264556884765625,0.3268581032752991,1.4148410558700562,0.5608108043670654,0.7137903571128845,3.3550877571105957
10,0.45459139347076416,1.1324301958084106,0.5989890694618225,0.9487784504890442,0.5989890694618225,0.6669536232948303,2.7481608390808105,0.3391047418117523,1.2370085716247559,0.3496621549129486,1.431626319885254,0.5536317825317383,0.7349175214767456,3.403552770614624
11,0.45661330223083496,1.125099539756775,0.6357203125953674,0.879971444606781,0.5998315215110779,0.6630263924598694,2.6680965423583984,0.3154560923576355,1.296988844871521,0.27407094836235046,1.83685302734375,0.5646114945411682,0.7554563283920288,3.8892979621887207
12,0.46807077527046204,1.1169973611831665,0.661668062210083,0.8206755518913269,0.6111204624176025,0.6597007513046265,2.5973730087280273,0.32770270109176636,1.3108545541763306,0.29940879344940186,1.7913484573364258,0.5603885054588318,0.7648290395736694,3.867032051086426
13,0.47110360860824585,1.1094350814819336,0.683908998966217,0.7733842134475708,0.617523193359375,0.6563807129859924,2.5391993522644043,0.3585304021835327,1.297730565071106,0.28673985600471497,2.1507809162139893,0.5485641956329346,0.7544901371002197,4.203001022338867
14,0.48879528045654297,1.0951205492019653,0.7277169227600098,0.6821410655975342,0.6264532208442688,0.6468995213508606,2.4241607189178467,0.38133445382118225,1.3961820602416992,0.3779560923576355,2.3078386783599854,0.5219594836235046,0.7535562515258789,4.457577228546143
15,0.5039595365524292,1.0809046030044556,0.7518112659454346,0.6381846070289612,0.6360572576522827,0.6374274492263794,2.3565168380737305,0.35895270109176636,1.43586003780365,0.33530405163764954,2.9144439697265625,0.5080236196517944,0.8084750175476074,5.158777713775635
16,0.5132266283035278,1.0601309537887573,0.7438921928405762,0.6496439576148987,0.6468407511711121,0.6275312304496765,2.3373055458068848,0.3505067527294159,1.334222674369812,0.3475506901741028,2.409895181655884,0.5498310923576355,0.7895824909210205,4.533700466156006
17,0.5374894738197327,1.0250526666641235,0.8042122721672058,0.5166674256324768,0.6786857843399048,0.5980098247528076,2.1397299766540527,0.2981418967247009,1.5538389682769775,0.2956081032752991,4.573273181915283,0.5460304021835327,0.9941034317016602,7.1212158203125
18,0.5602359175682068,0.9853684902191162,0.8458298444747925,0.42335087060928345,0.7042965292930603,0.5720488429069519,1.980768084526062,0.3015202581882477,1.651441216468811,0.30996620655059814,3.5834248065948486,0.5603885054588318,1.1086534261703491,6.343518257141113
19,0.5839932560920715,0.9483250975608826,0.8529064655303955,0.3876431882381439,0.7304127812385559,0.5388578772544861,1.8748269081115723,0.30616554617881775,1.6796622276306152,0.29265204071998596,2.617825746536255,0.5358952879905701,1.0205357074737549,5.318024635314941
20,0.6261162757873535,0.8770141005516052,0.8734624981880188,0.3492504954338074,0.762931764125824,0.49048304557800293,1.7167478799819946,0.3175675570964813,1.664282202720642,0.2901182472705841,2.840175151824951,0.5143581032752991,1.093733549118042,5.5981903076171875
21,0.656613290309906,0.8237633109092712,0.886436402797699,0.31605029106140137,0.7883740663528442,0.4503580331802368,1.590171217918396,0.3391047418117523,1.7655330896377563,0.31798985600471497,4.316720485687256,0.5021114945411682,1.0300629138946533,7.112314701080322
22,0.6828980445861816,0.7720066905021667,0.8957034349441528,0.28019481897354126,0.8075821399688721,0.4236692488193512,1.4758707284927368,0.31967905163764954,1.6569998264312744,0.28673985600471497,4.085805416107178,0.540962815284729,1.07170832157135,6.814512729644775
23,0.715753972530365,0.7210679054260254,0.8995787501335144,0.2830939292907715,0.8235889077186584,0.3866889774799347,1.3908509016036987,0.2960304021835327,2.6260313987731934,0.2820945978164673,4.773385524749756,0.5663006901741028,1.5071086883544922,8.906523704528809
24,0.7295703291893005,0.6758477687835693,0.9169334173202515,0.23115672171115875,0.8409435749053955,0.3615706264972687,1.268575668334961,0.3927364945411682,2.3248038291931152,0.3289695978164673,3.0881340503692627,0.4755067527294159,1.5805575847625732,6.993496417999268
25,0.7499578595161438,0.6203432083129883,0.9181128740310669,0.22450435161590576,0.8515585660934448,0.3340494632720947,1.1788970232009888,0.4054054021835327,3.2918026447296143,0.40076014399528503,3.5960168838500977,0.44890204071998596,2.573230743408203,9.461050033569336
26,0.7720303535461426,0.5740597248077393,0.9346250891685486,0.18267640471458435,0.866385817527771,0.30859845876693726,1.0653347969055176,0.33150339126586914,2.443669080734253,0.3513513505458832,4.967525482177734,0.5084459185600281,1.4119410514831543,8.823135375976562
27,0.7937657833099365,0.5286797285079956,0.9346250891685486,0.18269085884094238,0.8743049502372742,0.2922278344631195,1.0035984516143799,0.26140204071998596,2.672280788421631,0.27871620655059814,4.141027450561523,0.5591216087341309,1.925952434539795,8.73926067352295
28,0.8069081902503967,0.4860934019088745,0.940859317779541,0.16310101747512817,0.8887952566146851,0.2623564302921295,0.9115505814552307,0.3213682472705841,3.3849411010742188,0.30996620655059814,5.452133655548096,0.5434966087341309,2.256101131439209,11.093173027038574
29,0.8402695655822754,0.4306749105453491,0.9555181264877319,0.13753853738307953,0.9042965173721313,0.23716802895069122,0.8053815960884094,0.34797295928001404,2.768449544906616,0.3230574429035187,5.073699474334717,0.5304054021835327,1.4124904870986938,9.254642486572266
30,0.8512215614318848,0.38666874170303345,0.9551811218261719,0.12653429806232452,0.9211457371711731,0.19996903836727142,0.7131723761558533,0.2888513505458832,6.59061336517334,0.2880067527294159,9.00623893737793,0.5485641956329346,2.817638397216797,18.414491653442383
31,0.8584667444229126,0.3685048222541809,0.9553496241569519,0.12598253786563873,0.9204717874526978,0.20454804599285126,0.6990353465080261,0.359375,3.628100872039795,0.37668919563293457,3.4424338340759277,0.4940878450870514,1.8735142946243286,8.944048881530762
32,0.8859308958053589,0.3118356764316559,0.9659646153450012,0.10007290542125702,0.9277169108390808,0.17876605689525604,0.5906747579574585,0.3293918967247009,4.831485271453857,0.3163006901741028,6.581552505493164,0.5042229890823364,2.296213150024414,13.709249496459961
33,0.8882898092269897,0.3089747726917267,0.9609098434448242,0.10789022594690323,0.9371525049209595,0.16163896024227142,0.5785040855407715,0.34712839126586914,4.1282734870910645,0.3788006901741028,4.814518928527832,0.5101351141929626,2.3577160835266113,11.300509452819824
34,0.9044650197029114,0.27079108357429504,0.963100254535675,0.09940802305936813,0.9401853680610657,0.158532977104187,0.528732180595398,0.3078547418117523,4.4799957275390625,0.3044763505458832,4.214042663574219,0.5325168967247009,2.3159079551696777,11.009947776794434
35,0.9054759740829468,0.2637377083301544,0.9671440720558167,0.08984722942113876,0.9422072172164917,0.155492901802063,0.5090778470039368,0.35219594836235046,3.6713433265686035,0.37457770109176636,4.17051362991333,0.5194256901741028,2.501617431640625,10.343477249145508
36,0.9213142395019531,0.22687169909477234,0.9725357890129089,0.07880688458681107,0.9543386697769165,0.1313137263059616,0.4369923174381256,0.3205236494541168,4.358518600463867,0.34206080436706543,5.3150787353515625,0.5206925868988037,2.833979606628418,12.507576942443848
37,0.9312552809715271,0.1953306794166565,0.9772535562515259,0.06387324631214142,0.9604043960571289,0.1099177747964859,0.3691219985485077,0.27576014399528503,4.688982963562012,0.2761824429035187,6.844514846801758,0.5502533912658691,2.305504083633423,13.839004516601562
38,0.9292333722114563,0.2037695348262787,0.9688289761543274,0.08541766554117203,0.9617522954940796,0.10913962125778198,0.39832669496536255,0.3006756901741028,4.214945316314697,0.2880067527294159,5.538017272949219,0.5358952879905701,2.723052501678467,12.476012229919434
39,0.9393428564071655,0.18295474350452423,0.9737152457237244,0.07277324795722961,0.962763249874115,0.10436887294054031,0.36009684205055237,0.34037160873413086,4.853141784667969,0.3036317527294159,6.442653179168701,0.47423985600471497,2.6112654209136963,13.907059669494629
40,0.9443976283073425,0.1645549237728119,0.9755686521530151,0.07103125751018524,0.967818021774292,0.09411120414733887,0.3296973407268524,0.29518580436706543,5.573221206665039,0.2766047418117523,9.128608703613281,0.5346283912658691,2.685741662979126,17.387569427490234
41,0.9420387744903564,0.1635485738515854,0.9824768304824829,0.05388747528195381,0.9647851586341858,0.09601517021656036,0.31345129013061523,0.30912160873413086,3.697573661804199,0.3184121549129486,4.83811616897583,0.5384290814399719,1.988499402999878,10.524188041687012
